Direction and Energies,,,,,,,,,
X-axis ,,Y-axis,,inter-layer height ,,Energies (Hartree),,Relative energy (eV),
5.9,,1.2,,3.28,,-213.2891708,,0.31098358,
5.9,,1.3,,3.28,,-213.2891696,,0.311015417,
5.9,,1.4,,3.28,,-213.28913,,0.312094349,
5.9,,1.5,,3.28,,-213.2890556,,0.314117245,
5.9,,1.6,,3.28,,-213.2889483,,0.317036484,
5.9,,1.7,,3.27,,-213.2888024,,0.321007171,
5.9,,1.8,,3.27,,-213.2886225,,0.325902774,
5.9,,1.9,,3.28,,-213.2884269,,0.331225052,
5.9,,2,,3.29,,-213.288182,,0.337888852,
5.9,,2.1,,3.29,,-213.2879188,,0.345051437,
5.9,,2.2,,3.3,,-213.2876121,,0.353397717,
5.9,,2.3,,3.3,,-213.2873217,,0.361298819,
5.9,,2.4,,3.29,,-213.2870233,,0.369420606,
5.9,,2.5,,3.31,,-213.2867468,,0.376944558,
5.9,,2.6,,3.3,,-213.2865134,,0.38329461,
5.9,,2.7,,3.3,,-213.2863272,,0.388361645,
5.9,,2.8,,3.3,,-213.2862145,,0.39142837,
5.9,,2.9,,3.32,,-213.2861932,,0.392007428,
5.9,,3,,3.3,,-213.2862669,,0.390001404,
5.9,,3.1,,3.3,,-213.2864459,,0.385130291,
5.9,,3.2,,3.3,,-213.2867238,,0.377569604,
5.9,,3.3,,3.3,,-213.2870883,,0.367649688,
5.9,,3.4,,3.3,,-213.28752,,0.355904976,
5.9,,3.5,,3.28,,-213.2880083,,0.342617649,
5.9,,3.6,,3.28,,-213.2885313,,0.328386087,
5.9,,3.7,,3.28,,-213.289032,,0.314761067,
5.9,,3.8,,3.28,,-213.2894781,,0.302620973,
5.9,,3.9,,3.27,,-213.2898646,,0.292104039,
5.9,,4,,3.27,,-213.2901341,,0.284771655,
5.9,,4.1,,3.26,,-213.2902904,,0.280516608,
5.9,,4.2,,3.26,,-213.2903189,,0.279742172,
5.9,,4.3,,3.27,,-213.2902331,,0.282076366,
5.9,,4.4,,3.27,,-213.2900607,,0.286768155,
5.9,,4.5,,3.28,,-213.2898182,,0.293366376,
5.9,,4.6,,3.27,,-213.289556,,0.300500932,
5.9,,4.7,,3.28,,-213.2893121,,0.307138609,
5.9,,4.8,,3.28,,-213.289095,,0.313045116,
5.9,,4.9,,3.29,,-213.2889488,,0.317024511,
5.9,,5,,3.29,,-213.2888811,,0.31886509,
5.9,,5.1,,3.29,,-213.2889018,,0.318303991,
5.9,,5.2,,3.29,,-213.2890113,,0.315324071,
5.9,,5.3,,3.29,,-213.289201,,0.310160163,
5.9,,5.4,,3.29,,-213.2894544,,0.303265883,
5.9,,5.5,,3.29,,-213.2897485,,0.295262194,
5.9,,5.6,,3.28,,-213.290069,,0.286543117,
5.9,,5.7,,3.28,,-213.2903749,,0.278218061,
5.9,,5.8,,3.27,,-213.2906378,,0.27106364,
5.9,,5.9,,3.28,,-213.2908497,,0.265297816,
5.9,,6,,3.27,,-213.290985,,0.261617475,
5.9,,6.1,,3.28,,-213.2910225,,0.260595959,
5.9,,6.2,,3.28,,-213.2909738,,0.261921426,
5.9,,6.3,,3.27,,-213.2908351,,0.265694014,
5.9,,6.4,,3.27,,-213.2906101,,0.271819028,
5.9,,6.5,,3.28,,-213.2903342,,0.279324205,
5.9,,6.6,,3.28,,-213.2900029,,0.288341518,
5.9,,6.7,,3.29,,-213.2896501,,0.297941428,
5.9,,6.8,,3.29,,-213.2893021,,0.307410723,
5.9,,6.9,,3.29,,-213.2889749,,0.316312661,
5.9,,7,,3.3,,-213.288677,,0.324418937,
5.9,,7.1,,3.3,,-213.2884502,,0.330591571,
5.9,,7.2,,3.29,,-213.2882887,,0.334985668,
5.9,,7.3,,3.29,,-213.28818,,0.337943547,
5.9,,7.4,,3.3,,-213.2881096,,0.339861134,
5.9,,7.5,,3.3,,-213.2880732,,0.340849724,
5.9,,7.6,,3.3,,-213.2880386,,0.341791511,
5.9,,7.7,,3.28,,-213.2879844,,0.343266641,
5.9,,7.8,,3.28,,-213.2878711,,0.346349965,
5.9,,7.9,,3.28,,-213.2876714,,0.351782721,
5.9,,8,,3.3,,-213.2873696,,0.359995937,
6,,0,,3.33,,-213.286188,,0.392149744,
6,,0.1,,3.33,,-213.2866174,,0.38046408,
6,,0.2,,3.31,,-213.2870505,,0.368679912,
6,,0.3,,3.32,,-213.2874633,,0.357447046,
6,,0.4,,3.3,,-213.2878564,,0.346750516,
6,,0.5,,3.3,,-213.2882149,,0.336994685,
6,,0.6,,3.29,,-213.2885252,,0.328550171,
6,,0.7,,3.29,,-213.2887914,,0.321306225,
6,,0.8,,3.28,,-213.28899,,0.315902585,
6,,0.9,,3.28,,-213.2891493,,0.311567537,
6,,1,,3.29,,-213.2892372,,0.309177559,
6,,1.1,,3.27,,-213.2892806,,0.30799468,
6,,1.2,,3.27,,-213.2892799,,0.308013184,
6,,1.3,,3.27,,-213.2892327,,0.309300011,
6,,1.4,,3.28,,-213.2891519,,0.311497876,
6,,1.5,,3.27,,-213.2890189,,0.315117536,
6,,1.6,,3.27,,-213.2888596,,0.319451496,
6,,1.7,,3.29,,-213.2886768,,0.324426284,
6,,1.8,,3.29,,-213.2884689,,0.330084078,
6,,1.9,,3.28,,-213.2882275,,0.336650733,
6,,2,,3.28,,-213.2879529,,0.3441238,
6,,2.1,,3.29,,-213.2876804,,0.351539723,
6,,2.2,,3.29,,-213.2873741,,0.35987267,
6,,2.3,,3.3,,-213.2870721,,0.368090785,
6,,2.4,,3.3,,-213.2867767,,0.376130665,
6,,2.5,,3.3,,-213.2865041,,0.383548765,
6,,2.6,,3.31,,-213.2862914,,0.389334725,
6,,2.7,,3.31,,-213.2861295,,0.393742155,
6,,2.8,,3.31,,-213.2860445,,0.396053764,
6,,2.9,,3.31,,-213.2860512,,0.395871447,
6,,3,,3.32,,-213.2861505,,0.393170172,
6,,3.1,,3.3,,-213.2863564,,0.387567072,
6,,3.2,,3.3,,-213.2866797,,0.378768266,
6,,3.3,,3.3,,-213.2870925,,0.367535944,
6,,3.4,,3.3,,-213.2875736,,0.354446445,
6,,3.5,,3.28,,-213.2881154,,0.339701131,
6,,3.6,,3.28,,-213.2886902,,0.324060018,
6,,3.7,,3.28,,-213.2892387,,0.309134565,
6,,3.8,,3.26,,-213.2897364,,0.295593629,
6,,3.9,,3.26,,-213.2901651,,0.283927829,
6,,4,,3.26,,-213.2904723,,0.275566855,
6,,4.1,,3.25,,-213.2906279,,0.271333305,
6,,4.2,,3.25,,-213.2906621,,0.270402675,
6,,4.3,,3.26,,-213.2905857,,0.272480538,
6,,4.4,,3.27,,-213.290379,,0.278107583,
6,,4.5,,3.26,,-213.2901028,,0.2856231,
6,,4.6,,3.27,,-213.2897998,,0.293867337,
6,,4.7,,3.27,,-213.2894811,,0.302540427,
6,,4.8,,3.28,,-213.2892134,,0.309825191,
6,,4.9,,3.29,,-213.2889939,,0.315797549,
6,,5,,3.29,,-213.2888593,,0.319460203,
6,,5.1,,3.28,,-213.2887955,,0.32119493,
6,,5.2,,3.28,,-213.2888366,,0.320076269,
6,,5.3,,3.28,,-213.2889649,,0.316586135,
6,,5.4,,3.28,,-213.2891648,,0.311146304,
6,,5.5,,3.29,,-213.2894204,,0.304190526,
6,,5.6,,3.29,,-213.2896856,,0.296974879,
6,,5.7,,3.28,,-213.2899552,,0.289637325,
6,,5.8,,3.29,,-213.2901792,,0.283542516,
6,,5.9,,3.28,,-213.2903814,,0.278041459,
6,,6,,3.28,,-213.2904999,,0.27481582,
6,,6.1,,3.27,,-213.2905284,,0.274041656,
6,,6.2,,3.28,,-213.2904938,,0.274982898,
6,,6.3,,3.28,,-213.2903663,,0.278452079,
6,,6.4,,3.29,,-213.2901531,,0.284254638,
6,,6.5,,3.29,,-213.2898966,,0.291231913,
6,,6.6,,3.29,,-213.2895965,,0.299398871,
6,,6.7,,3.29,,-213.2892726,,0.30821346,
6,,6.8,,3.29,,-213.2889466,,0.317083832,
6,,6.9,,3.3,,-213.288629,,0.325725356,
6,,7,,3.3,,-213.2883656,,0.332892839,
6,,7.1,,3.29,,-213.2881542,,0.338647506,
6,,7.2,,3.3,,-213.2879947,,0.342987452,
6,,7.3,,3.3,,-213.2878922,,0.345776348,
6,,7.4,,3.3,,-213.2878346,,0.347343181,
6,,7.5,,3.29,,-213.2878167,,0.347830265,
6,,7.6,,3.29,,-213.2877949,,0.348423201,
6,,7.7,,3.29,,-213.2877488,,0.349677647,
6,,7.8,,3.29,,-213.2876506,,0.352349806,
6,,7.9,,3.28,,-213.2874607,,0.357516163,
6,,8,,3.3,,-213.2871885,,0.36492365,
6.1,,0,,3.32,,-213.2866637,,0.37920392,
6.1,,0.1,,3.32,,-213.2870807,,0.367857583,
6.1,,0.2,,3.32,,-213.2874835,,0.356895743,
6.1,,0.3,,3.3,,-213.2878679,,0.34643813,
6.1,,0.4,,3.3,,-213.288241,,0.336284468,
6.1,,0.5,,3.3,,-213.2885699,,0.327335727,
6.1,,0.6,,3.29,,-213.2888574,,0.319511905,
6.1,,0.7,,3.29,,-213.289095,,0.313047021,
6.1,,0.8,,3.29,,-213.2892738,,0.308179173,
6.1,,0.9,,3.28,,-213.2893982,,0.304794075,
6.1,,1,,3.28,,-213.289468,,0.302897168,
6.1,,1.1,,3.28,,-213.289481,,0.302541515,
6.1,,1.2,,3.27,,-213.28943,,0.303929297,
6.1,,1.3,,3.27,,-213.2893454,,0.306232742,
6.1,,1.4,,3.27,,-213.2892177,,0.309707638,
6.1,,1.5,,3.29,,-213.289056,,0.314107993,
6.1,,1.6,,3.29,,-213.2888681,,0.319219655,
6.1,,1.7,,3.29,,-213.2886522,,0.325095412,
6.1,,1.8,,3.29,,-213.2884097,,0.331692816,
6.1,,1.9,,3.28,,-213.2881239,,0.339471195,
6.1,,2,,3.3,,-213.2878411,,0.34716549,
6.1,,2.1,,3.3,,-213.2875444,,0.355239929,
6.1,,2.2,,3.29,,-213.2872233,,0.363976965,
6.1,,2.3,,3.31,,-213.2869268,,0.372045145,
6.1,,2.4,,3.31,,-213.2866428,,0.379773455,
6.1,,2.5,,3.32,,-213.2863762,,0.387028831,
6.1,,2.6,,3.32,,-213.2861753,,0.392493968,
6.1,,2.7,,3.32,,-213.2860371,,0.396256216,
6.1,,2.8,,3.31,,-213.2859747,,0.397953664,
6.1,,2.9,,3.31,,-213.2860103,,0.396986026,
6.1,,3,,3.31,,-213.2861508,,0.39316092,
6.1,,3.1,,3.32,,-213.2863824,,0.386859032,
6.1,,3.2,,3.3,,-213.2867451,,0.376990001,
6.1,,3.3,,3.3,,-213.2871978,,0.364670856,
6.1,,3.4,,3.29,,-213.287731,,0.35016201,
6.1,,3.5,,3.29,,-213.2883128,,0.334330689,
6.1,,3.6,,3.27,,-213.2889076,,0.318146165,
6.1,,3.7,,3.27,,-213.2895108,,0.301731432,
6.1,,3.8,,3.27,,-213.2900443,,0.287213062,
6.1,,3.9,,3.27,,-213.2904768,,0.275444403,
6.1,,4,,3.25,,-213.2908075,,0.266447226,
6.1,,4.1,,3.26,,-213.2909896,,0.261489853,
6.1,,4.2,,3.25,,-213.291016,,0.260771472,
6.1,,4.3,,3.25,,-213.2909004,,0.263917382,
6.1,,4.4,,3.26,,-213.2906807,,0.269897359,
6.1,,4.5,,3.27,,-213.2903593,,0.278643103,
6.1,,4.6,,3.26,,-213.2899935,,0.288597033,
6.1,,4.7,,3.27,,-213.2896363,,0.298316129,
6.1,,4.8,,3.28,,-213.2893041,,0.307355756,
6.1,,4.9,,3.29,,-213.2890199,,0.315089508,
6.1,,5,,3.29,,-213.2888255,,0.320380221,
6.1,,5.1,,3.28,,-213.2887019,,0.323742461,
6.1,,5.2,,3.28,,-213.2886805,,0.324325874,
6.1,,5.3,,3.3,,-213.2887489,,0.322464886,
6.1,,5.4,,3.28,,-213.2888913,,0.31858835,
6.1,,5.5,,3.28,,-213.2890886,,0.313219269,
6.1,,5.6,,3.29,,-213.2893242,,0.306809623,
6.1,,5.7,,3.28,,-213.2895445,,0.300813864,
6.1,,5.8,,3.28,,-213.2897518,,0.295172124,
6.1,,5.9,,3.29,,-213.28991,,0.290867553,
6.1,,6,,3.28,,-213.2900194,,0.28789253,
6.1,,6.1,,3.29,,-213.2900443,,0.287213606,
6.1,,6.2,,3.28,,-213.2900098,,0.288151855,
6.1,,6.3,,3.28,,-213.2898934,,0.291321439,
6.1,,6.4,,3.28,,-213.2897096,,0.296322622,
6.1,,6.5,,3.28,,-213.28947,,0.302840297,
6.1,,6.6,,3.28,,-213.2891904,,0.310449692,
6.1,,6.7,,3.3,,-213.2888951,,0.318486307,
6.1,,6.8,,3.3,,-213.2886061,,0.326348225,
6.1,,6.9,,3.3,,-213.2883339,,0.333756801,
6.1,,7,,3.29,,-213.2880971,,0.340199372,
6.1,,7.1,,3.29,,-213.2879025,,0.345496071,
6.1,,7.2,,3.3,,-213.2877611,,0.349344307,
6.1,,7.3,,3.29,,-213.2876753,,0.351679045,
6.1,,7.4,,3.29,,-213.2876321,,0.352852673,
6.1,,7.5,,3.29,,-213.287616,,0.353291865,
6.1,,7.6,,3.29,,-213.2876044,,0.353606701,
6.1,,7.7,,3.29,,-213.2875721,,0.354485629,
6.1,,7.8,,3.29,,-213.2874935,,0.356623629,
6.1,,7.9,,3.28,,-213.2873358,,0.360915411,
6.1,,8,,3.28,,-213.2871012,,0.367299749,
6.2,,0,,3.33,,-213.28698,,0.370599132,
6.2,,0.1,,3.31,,-213.287382,,0.359658244,
6.2,,0.2,,3.31,,-213.2877801,,0.34882593,
6.2,,0.3,,3.31,,-213.2881545,,0.338637165,
6.2,,0.4,,3.31,,-213.2884957,,0.329353996,
6.2,,0.5,,3.29,,-213.2888171,,0.320608524,
6.2,,0.6,,3.29,,-213.2890983,,0.31295559,
6.2,,0.7,,3.29,,-213.2893252,,0.306780507,
6.2,,0.8,,3.28,,-213.2894907,,0.30227947,
6.2,,0.9,,3.28,,-213.2896099,,0.299033966,
6.2,,1,,3.28,,-213.2896683,,0.297446453,
6.2,,1.1,,3.28,,-213.2896681,,0.297451623,
6.2,,1.2,,3.28,,-213.2896135,,0.298936005,
6.2,,1.3,,3.28,,-213.2895097,,0.30176082,
6.2,,1.4,,3.29,,-213.2893474,,0.306177503,
6.2,,1.5,,3.29,,-213.2891664,,0.311102494,
6.2,,1.6,,3.29,,-213.2889531,,0.316907502,
6.2,,1.7,,3.29,,-213.2887109,,0.323497559,
6.2,,1.8,,3.29,,-213.2884429,,0.330790758,
6.2,,1.9,,3.3,,-213.2881386,,0.339070915,
6.2,,2,,3.3,,-213.2878402,,0.347190525,
6.2,,2.1,,3.3,,-213.2875289,,0.355660889,
6.2,,2.2,,3.3,,-213.2872125,,0.364272209,
6.2,,2.3,,3.31,,-213.2869079,,0.372558897,
6.2,,2.4,,3.31,,-213.2866272,,0.380197681,
6.2,,2.5,,3.31,,-213.2863811,,0.386893862,
6.2,,2.6,,3.32,,-213.2861882,,0.392142941,
6.2,,2.7,,3.32,,-213.2860686,,0.395399329,
6.2,,2.8,,3.32,,-213.2860322,,0.396389008,
6.2,,2.9,,3.31,,-213.2860906,,0.394799318,
6.2,,3,,3.31,,-213.2862608,,0.39016957,
6.2,,3.1,,3.3,,-213.2865266,,0.382934331,
6.2,,3.2,,3.3,,-213.2869213,,0.37219508,
6.2,,3.3,,3.29,,-213.2874027,,0.359096056,
6.2,,3.4,,3.29,,-213.2879734,,0.343565966,
6.2,,3.5,,3.29,,-213.2885798,,0.327064701,
6.2,,3.6,,3.28,,-213.2892183,,0.309689678,
6.2,,3.7,,3.26,,-213.2898298,,0.293050451,
6.2,,3.8,,3.26,,-213.290394,,0.277697235,
6.2,,3.9,,3.26,,-213.2908457,,0.26540775,
6.2,,4,,3.26,,-213.2911602,,0.256848949,
6.2,,4.1,,3.25,,-213.2913363,,0.252057838,
6.2,,4.2,,3.25,,-213.2913454,,0.251810214,
6.2,,4.3,,3.26,,-213.2911991,,0.255791514,
6.2,,4.4,,3.25,,-213.2909338,,0.263010154,
6.2,,4.5,,3.26,,-213.2905869,,0.272448428,
6.2,,4.6,,3.27,,-213.2901765,,0.283615442,
6.2,,4.7,,3.28,,-213.2897538,,0.295117973,
6.2,,4.8,,3.27,,-213.2893647,,0.305708106,
6.2,,4.9,,3.28,,-213.2890431,,0.314456843,
6.2,,5,,3.29,,-213.2887901,,0.321342144,
6.2,,5.1,,3.29,,-213.2886302,,0.325692974,
6.2,,5.2,,3.3,,-213.2885417,,0.328103088,
6.2,,5.3,,3.3,,-213.2885621,,0.327547431,
6.2,,5.4,,3.3,,-213.2886538,,0.325052146,
6.2,,5.5,,3.3,,-213.2887984,,0.32111765,
6.2,,5.6,,3.29,,-213.2889965,,0.315724894,
6.2,,5.7,,3.29,,-213.2891829,,0.310654594,
6.2,,5.8,,3.28,,-213.2893438,,0.306275192,
6.2,,5.9,,3.29,,-213.2894893,,0.302315933,
6.2,,6,,3.28,,-213.289569,,0.300147456,
6.2,,6.1,,3.28,,-213.289594,,0.299466899,
6.2,,6.2,,3.29,,-213.2895603,,0.300385556,
6.2,,6.3,,3.28,,-213.2894478,,0.303446567,
6.2,,6.4,,3.28,,-213.2892839,,0.307905971,
6.2,,6.5,,3.28,,-213.2890719,,0.313673427,
6.2,,6.6,,3.3,,-213.2888333,,0.3201677,
6.2,,6.7,,3.3,,-213.2885798,,0.327065245,
6.2,,6.8,,3.3,,-213.2883252,,0.333992996,
6.2,,6.9,,3.29,,-213.2880902,,0.340387675,
6.2,,7,,3.29,,-213.2878796,,0.346117307,
6.2,,7.1,,3.3,,-213.28771,,0.35073481,
6.2,,7.2,,3.3,,-213.2875896,,0.354009429,
6.2,,7.3,,3.29,,-213.287524,,0.355795314,
6.2,,7.4,,3.29,,-213.2874935,,0.356623901,
6.2,,7.5,,3.29,,-213.2874879,,0.356778189,
6.2,,7.6,,3.29,,-213.2874872,,0.356795605,
6.2,,7.7,,3.29,,-213.2874691,,0.357289492,
6.2,,7.8,,3.29,,-213.2874109,,0.358873195,
6.2,,7.9,,3.28,,-213.2872906,,0.362146999,
6.2,,8,,3.29,,-213.2871008,,0.367310362,
6.3,,0,,3.32,,-213.2871416,,0.366201769,
6.3,,0.1,,3.32,,-213.2875203,,0.355894635,
6.3,,0.2,,3.32,,-213.2878916,,0.345792947,
6.3,,0.3,,3.31,,-213.2882676,,0.335559828,
6.3,,0.4,,3.31,,-213.288606,,0.326351762,
6.3,,0.5,,3.29,,-213.288927,,0.317616631,
6.3,,0.6,,3.29,,-213.2892139,,0.309811585,
6.3,,0.7,,3.28,,-213.2894329,,0.303850112,
6.3,,0.8,,3.28,,-213.2896244,,0.298639673,
6.3,,0.9,,3.28,,-213.2897551,,0.295082599,
6.3,,1,,3.28,,-213.2898241,,0.293206917,
6.3,,1.1,,3.28,,-213.2898324,,0.292981062,
6.3,,1.2,,3.28,,-213.2897831,,0.294322584,
6.3,,1.3,,3.28,,-213.2896804,,0.297115834,
6.3,,1.4,,3.28,,-213.2895296,,0.301220946,
6.3,,1.5,,3.28,,-213.2893357,,0.306497237,
6.3,,1.6,,3.28,,-213.2891038,,0.312807016,
6.3,,1.7,,3.28,,-213.2888388,,0.320016404,
6.3,,1.8,,3.3,,-213.2885458,,0.327990705,
6.3,,1.9,,3.3,,-213.2882518,,0.335990585,
6.3,,2,,3.3,,-213.2879416,,0.344431561,
6.3,,2.1,,3.3,,-213.287622,,0.353128596,
6.3,,2.2,,3.3,,-213.2873019,,0.361837877,
6.3,,2.3,,3.3,,-213.286993,,0.370244567,
6.3,,2.4,,3.32,,-213.2867144,,0.377826207,
6.3,,2.5,,3.31,,-213.2864934,,0.383838838,
6.3,,2.6,,3.31,,-213.2863164,,0.388656072,
6.3,,2.7,,3.32,,-213.2862152,,0.391408778,
6.3,,2.8,,3.32,,-213.2862007,,0.391803071,
6.3,,2.9,,3.31,,-213.2862886,,0.389411461,
6.3,,3,,3.31,,-213.2864843,,0.38408619,
6.3,,3.1,,3.3,,-213.286784,,0.375931478,
6.3,,3.2,,3.3,,-213.2872024,,0.364545684,
6.3,,3.3,,3.29,,-213.2877158,,0.350574807,
6.3,,3.4,,3.28,,-213.2882972,,0.334754099,
6.3,,3.5,,3.28,,-213.2889405,,0.317248733,
6.3,,3.6,,3.27,,-213.2895913,,0.299542003,
6.3,,3.7,,3.27,,-213.2902092,,0.282726718,
6.3,,3.8,,3.25,,-213.2907677,,0.267529695,
6.3,,3.9,,3.25,,-213.2912227,,0.25514742,
6.3,,4,,3.25,,-213.2915293,,0.246806037,
6.3,,4.1,,3.24,,-213.2916655,,0.243097668,
6.3,,4.2,,3.24,,-213.2916438,,0.243690332,
6.3,,4.3,,3.25,,-213.2914797,,0.248155179,
6.3,,4.4,,3.26,,-213.2911703,,0.256573297,
6.3,,4.5,,3.25,,-213.2907656,,0.267587384,
6.3,,4.6,,3.26,,-213.2903274,,0.279510331,
6.3,,4.7,,3.28,,-213.2898548,,0.292371799,
6.3,,4.8,,3.27,,-213.2894297,,0.303937732,
6.3,,4.9,,3.28,,-213.2890625,,0.313931391,
6.3,,5,,3.28,,-213.2887617,,0.32211522,
6.3,,5.1,,3.29,,-213.2885634,,0.327512057,
6.3,,5.2,,3.3,,-213.2884333,,0.331050355,
6.3,,5.3,,3.3,,-213.2884125,,0.331616896,
6.3,,5.4,,3.3,,-213.2884634,,0.330231292,
6.3,,5.5,,3.3,,-213.2885683,,0.327377904,
6.3,,5.6,,3.29,,-213.2887224,,0.323184083,
6.3,,5.7,,3.29,,-213.2888731,,0.319084414,
6.3,,5.8,,3.28,,-213.2889938,,0.315799998,
6.3,,5.9,,3.29,,-213.2891234,,0.3122734,
6.3,,6,,3.29,,-213.2891908,,0.310437992,
6.3,,6.1,,3.28,,-213.2891904,,0.310450509,
6.3,,6.2,,3.29,,-213.2891675,,0.311072561,
6.3,,6.3,,3.29,,-213.2890748,,0.313596691,
6.3,,6.4,,3.3,,-213.2889152,,0.317938814,
6.3,,6.5,,3.3,,-213.2887385,,0.322747885,
6.3,,6.6,,3.3,,-213.2885344,,0.328299282,
6.3,,6.7,,3.3,,-213.2883165,,0.334229191,
6.3,,6.8,,3.29,,-213.2881059,,0.339959367,
6.3,,6.9,,3.29,,-213.2879019,,0.345512942,
6.3,,7,,3.29,,-213.2877263,,0.350289087,
6.3,,7.1,,3.3,,-213.2875812,,0.354239638,
6.3,,7.2,,3.3,,-213.2874835,,0.35689792,
6.3,,7.3,,3.29,,-213.2874426,,0.358009777,
6.3,,7.4,,3.29,,-213.2874251,,0.358486521,
6.3,,7.5,,3.29,,-213.2874295,,0.358366791,
6.3,,7.6,,3.29,,-213.2874387,,0.358115902,
6.3,,7.7,,3.29,,-213.2874334,,0.358259578,
6.3,,7.8,,3.28,,-213.2874013,,0.359132792,
6.3,,7.9,,3.28,,-213.2873137,,0.361518143,
6.3,,8,,3.29,,-213.2871524,,0.365907886,
6.4,,0,,3.32,,-213.2870938,,0.367500025,
6.4,,0.1,,3.32,,-213.2874582,,0.357585824,
6.4,,0.2,,3.32,,-213.2878229,,0.347660193,
6.4,,0.3,,3.3,,-213.2881791,,0.337969398,
6.4,,0.4,,3.31,,-213.2885412,,0.328116422,
6.4,,0.5,,3.29,,-213.2888644,,0.319320881,
6.4,,0.6,,3.3,,-213.289171,,0.310978682,
6.4,,0.7,,3.3,,-213.2894216,,0.304159505,
6.4,,0.8,,3.29,,-213.2896517,,0.297896529,
6.4,,0.9,,3.29,,-213.2898067,,0.293678218,
6.4,,1,,3.28,,-213.2899109,,0.29084279,
6.4,,1.1,,3.28,,-213.2899517,,0.289733382,
6.4,,1.2,,3.28,,-213.289931,,0.290297202,
6.4,,1.3,,3.28,,-213.2898519,,0.292449896,
6.4,,1.4,,3.28,,-213.2897186,,0.296076087,
6.4,,1.5,,3.28,,-213.2895361,,0.301042984,
6.4,,1.6,,3.28,,-213.2893097,,0.307202556,
6.4,,1.7,,3.28,,-213.2890454,,0.314395618,
6.4,,1.8,,3.28,,-213.2887494,,0.322450464,
6.4,,1.9,,3.3,,-213.2884507,,0.330579326,
6.4,,2,,3.3,,-213.2881364,,0.339131596,
6.4,,2.1,,3.3,,-213.2878146,,0.347886048,
6.4,,2.2,,3.3,,-213.2874959,,0.356558321,
6.4,,2.3,,3.3,,-213.2871927,,0.364809362,
6.4,,2.4,,3.3,,-213.2869195,,0.372243789,
6.4,,2.5,,3.32,,-213.2867025,,0.378150023,
6.4,,2.6,,3.31,,-213.286554,,0.3821901,
6.4,,2.7,,3.31,,-213.2864717,,0.384428781,
6.4,,2.8,,3.32,,-213.2864714,,0.384437217,
6.4,,2.9,,3.3,,-213.2865762,,0.381586279,
6.4,,3,,3.31,,-213.2868085,,0.375263982,
6.4,,3.1,,3.3,,-213.287141,,0.366216463,
6.4,,3.2,,3.29,,-213.2875792,,0.354293789,
6.4,,3.3,,3.28,,-213.2881015,,0.34007937,
6.4,,3.4,,3.28,,-213.2887194,,0.323267622,
6.4,,3.5,,3.27,,-213.2893658,,0.305677901,
6.4,,3.6,,3.26,,-213.2900225,,0.287808447,
6.4,,3.7,,3.26,,-213.2906496,,0.27074309,
6.4,,3.8,,3.26,,-213.2911844,,0.256191249,
6.4,,3.9,,3.24,,-213.2916118,,0.244560008,
6.4,,4,,3.24,,-213.2918962,,0.236820814,
6.4,,4.1,,3.24,,-213.2920087,,0.233758715,
6.4,,4.2,,3.25,,-213.2919473,,0.235430856,
6.4,,4.3,,3.24,,-213.2917277,,0.241407024,
6.4,,4.4,,3.25,,-213.2913919,,0.250544067,
6.4,,4.5,,3.26,,-213.2909542,,0.262454769,
6.4,,4.6,,3.26,,-213.2904668,,0.275718422,
6.4,,4.7,,3.27,,-213.2899689,,0.289264529,
6.4,,4.8,,3.28,,-213.2894993,,0.302045179,
6.4,,4.9,,3.29,,-213.2890816,,0.313410565,
6.4,,5,,3.28,,-213.2887616,,0.322116852,
6.4,,5.1,,3.29,,-213.2885298,,0.328426632,
6.4,,5.2,,3.29,,-213.2883853,,0.332356502,
6.4,,5.3,,3.29,,-213.2883265,,0.333958165,
6.4,,5.4,,3.29,,-213.2883413,,0.333554892,
6.4,,5.5,,3.29,,-213.2884118,,0.3316354,
6.4,,5.6,,3.29,,-213.2885169,,0.328777115,
6.4,,5.7,,3.29,,-213.2886345,,0.325576238,
6.4,,5.8,,3.3,,-213.2887284,,0.323022176,
6.4,,5.9,,3.3,,-213.2888127,,0.32072771,
6.4,,6,,3.29,,-213.2888794,,0.318912438,
6.4,,6.1,,3.3,,-213.2888672,,0.319244417,
6.4,,6.2,,3.3,,-213.2888279,,0.320314097,
6.4,,6.3,,3.29,,-213.2887604,,0.322149506,
6.4,,6.4,,3.29,,-213.2886374,,0.325498685,
6.4,,6.5,,3.3,,-213.2884717,,0.330007342,
6.4,,6.6,,3.3,,-213.2882989,,0.334710016,
6.4,,6.7,,3.29,,-213.2881261,,0.339411058,
6.4,,6.8,,3.29,,-213.2879459,,0.344314552,
6.4,,6.9,,3.29,,-213.2877805,,0.348814229,
6.4,,7,,3.29,,-213.2876404,,0.352627362,
6.4,,7.1,,3.3,,-213.2875167,,0.355994773,
6.4,,7.2,,3.28,,-213.2874441,,0.357968144,
6.4,,7.3,,3.28,,-213.2874155,,0.358747751,
6.4,,7.4,,3.29,,-213.2874218,,0.358575774,
6.4,,7.5,,3.29,,-213.2874342,,0.358237537,
6.4,,7.6,,3.29,,-213.2874509,,0.357785283,
6.4,,7.7,,3.28,,-213.2874709,,0.357239151,
6.4,,7.8,,3.28,,-213.2874525,,0.357740929,
6.4,,7.9,,3.27,,-213.2873813,,0.359678653,
6.4,,8,,3.28,,-213.2872761,,0.36254102,
6.5,,0,,3.33,,-213.2868432,,0.374321107,
